ano;Cod_Mun;n_fam_rua;pes_rf_ate_meio_sm;pes_insc_cadun;perc_rf_ate_meio_sm;Pes_PBF;Fam_PBF;MapSeq;F_CAD_EP;Fam_Aux;Fam_PBF_Aux;Fam_PBF_2;MapSeq_Aux;PCD_BPC;Ido_BPC;Pop_65_mais;Pop_2020;65_menos_Idoso_BPC
2018;3520509;128;23037;31569;73;8713.666666666666;2585.5833333333335;4.0;1200.9166666666667;;2585.5833333333335;;;1308.0;1944.5833333333333;22494.0;242868.0;20549.416666666668
2019;3520509;169;22334;31847;70,1;7767.916666666667;2327.9166666666665;4.0;1201.1666666666667;;2327.9166666666665;;;1297.0;1999.25;22494.0;242868.0;20494.75
2020;3520509;239;23838;32409;73,6;8269.333333333334;2532.8333333333335;4.0;1413.0;;2532.8333333333335;;;1242.25;1972.75;22494.0;242868.0;20521.25
2018;3520608;0;1593;1961;81,2;823.0833333333334;263.6666666666667;3.0;237.41666666666666;;263.6666666666667;;;66.08333333333333;39.666666666666664;635.0;4775.0;595.3333333333334
2019;3520608;0;1530;1936;79;716.25;235.58333333333334;3.0;229.66666666666666;;235.58333333333334;;;64.0;38.916666666666664;635.0;4775.0;596.0833333333334
2020;3520608;0;1470;1806;81,4;690.1666666666666;230.08333333333334;3.0;223.16666666666666;;230.08333333333334;;;63.833333333333336;41.0;635.0;4775.0;594.0
2018;3520707;0;1283;1606;79,9;674.25;255.91666666666666;3.0;267.8333333333333;;255.91666666666666;;;74.41666666666667;28.75;655.0;3854.0;626.25
2019;3520707;0;1318;1764;74,7;597.25;241.16666666666666;3.0;276.3333333333333;;241.16666666666666;;;69.5;25.5;655.0;3854.0;629.5
2020;3520707;0;1396;1839;75,9;564.0;221.41666666666666;3.0;275.5;;221.41666666666666;;;68.16666666666667;23.583333333333332;655.0;3854.0;631.4166666666666
2018;3520806;0;807;1173;68,8;318.0;109.0;4.0;92.25;;109.0;;;41.583333333333336;25.333333333333332;478.0;3892.0;452.6666666666667
2019;3520806;0;776;1155;67,2;295.0833333333333;107.25;4.0;103.16666666666667;;107.25;;;41.25;25.666666666666668;478.0;3892.0;452.3333333333333
2020;3520806;0;748;1168;64;280.25;101.25;4.0;101.41666666666667;;101.25;;;42.333333333333336;23.75;478.0;3892.0;454.25
2018;3520905;5;3542;4213;84,1;1585.0;470.9166666666667;3.75;353.0833333333333;;470.9166666666667;;;116.25;56.5;1584.0;14506.0;1527.5
2019;3520905;5;3620;4242;85,3;1585.3333333333333;510.0;3.1666666666666665;476.0833333333333;;510.0;;;111.25;53.833333333333336;1584.0;14506.0;1530.1666666666667
2020;3520905;4;3720;4249;87,6;1747.25;558.5833333333334;3.25;569.6666666666666;;558.5833333333334;;;105.0;53.166666666666664;1584.0;14506.0;1530.8333333333333
2018;3521002;4;7449;8373;89;4528.666666666667;1393.75;3.0;1071.5833333333333;;1393.75;;;127.0;133.66666666666666;2583.0;34352.0;2449.3333333333335
2019;3521002;6;7530;8640;87,2;4370.25;1383.1666666666667;3.0;1122.8333333333333;;1383.1666666666667;;;128.16666666666666;140.08333333333334;2583.0;34352.0;2442.9166666666665
2020;3521002;6;8089;9327;86,7;4468.25;1392.25;3.0;1171.75;;1392.25;;;139.08333333333334;147.66666666666666;2583.0;34352.0;2435.3333333333335
2018;3521101;2;1405;1686;83,3;716.0833333333334;205.0;4.0;162.08333333333334;;205.0;;;32.833333333333336;79.25;645.0;7571.0;565.75
2019;3521101;3;1413;1721;82,1;699.3333333333334;210.66666666666666;4.0;165.91666666666666;;210.66666666666666;;;34.583333333333336;80.5;645.0;7571.0;564.5
2020;3521101;4;1361;1663;81,8;682.3333333333334;204.75;4.0;173.41666666666666;;204.75;;;35.0;79.66666666666667;645.0;7571.0;565.3333333333334
2018;3521150;2;1314;1465;89,7;798.0;237.08333333333334;3.0;217.91666666666666;;237.08333333333334;;;26.833333333333332;43.75;682.0;5231.0;638.25
2019;3521150;3;1228;1375;89,3;692.25;218.16666666666666;3.0;234.75;;218.16666666666666;;;23.083333333333332;40.5;682.0;5231.0;641.5
2020;3521150;3;1171;1311;89,3;608.6666666666666;191.25;3.0833333333333335;237.16666666666666;;191.25;;;20.583333333333332;39.916666666666664;682.0;5231.0;642.0833333333334
2018;3521200;2;2235;2635;84,8;1258.25;372.9166666666667;2.0;354.3333333333333;;372.9166666666667;;;65.25;30.75;446.0;4407.0;415.25
2019;3521200;2;2210;2589;85,4;1253.5833333333333;380.25;2.0;382.8333333333333;;380.25;;;63.916666666666664;26.166666666666668;446.0;4407.0;419.8333333333333
2020;3521200;2;2253;2582;87,3;1266.8333333333333;396.8333333333333;2.0;418.75;;396.8333333333333;;;57.083333333333336;26.583333333333332;446.0;4407.0;419.4166666666667
2018;3521309;2;3466;5152;67,3;1763.5;559.1666666666666;3.5;380.25;;559.1666666666666;;;184.41666666666666;36.916666666666664;1380.0;15861.0;1343.0833333333333
2019;3521309;4;3679;5408;68;1810.8333333333333;599.4166666666666;3.0;463.0;;599.4166666666666;;;183.16666666666666;37.583333333333336;1380.0;15861.0;1342.4166666666667
2020;3521309;8;3900;5545;70,3;1938.4166666666667;629.8333333333334;3.0833333333333335;518.3333333333334;;629.8333333333334;;;183.08333333333334;36.583333333333336;1380.0;15861.0;1343.4166666666667
2018;3521408;0;2498;3372;74,1;1327.3333333333333;418.6666666666667;4.0;372.5;;418.6666666666667;;;76.41666666666667;107.83333333333333;2135.0;23654.0;2027.1666666666667
2019;3521408;1;2450;3340;73,4;1261.75;400.4166666666667;4.0;380.25;;400.4166666666667;;;83.66666666666667;104.91666666666667;2135.0;23654.0;2030.0833333333333
2020;3521408;1;2418;3074;78,7;1335.4166666666667;427.5;4.0;378.1666666666667;;427.5;;;86.25;98.83333333333333;2135.0;23654.0;2036.1666666666667
2018;3521507;0;1869;2221;84,2;1166.5;365.25;3.0;288.0833333333333;;365.25;;;66.66666666666667;53.75;926.0;7734.0;872.25
2019;3521507;0;1882;2244;83,9;1122.25;361.3333333333333;3.0;343.6666666666667;;361.3333333333333;;;63.5;52.75;926.0;7734.0;873.25
2020;3521507;0;1946;2277;85,5;1050.3333333333333;336.1666666666667;3.0;433.9166666666667;;336.1666666666667;;;61.0;55.916666666666664;926.0;7734.0;870.0833333333334
2018;3521606;0;1984;2395;82,8;1142.25;376.5833333333333;3.0;309.0833333333333;;376.5833333333333;;;85.5;45.583333333333336;1079.0;7334.0;1033.4166666666667
2019;3521606;1;2008;2445;82,1;1228.4166666666667;416.0;3.0;372.3333333333333;;416.0;;;86.91666666666667;49.583333333333336;1079.0;7334.0;1029.4166666666667
2020;3521606;2;1977;2416;81,8;1232.25;417.0;3.0;392.5;;417.0;;;88.25;50.583333333333336;1079.0;7334.0;1028.4166666666667
2018;3521705;0;6781;8049;84,2;4207.75;1380.25;2.0;1096.6666666666667;;1380.25;;;255.75;116.58333333333333;2047.0;17614.0;1930.4166666666667
2019;3521705;0;6645;8066;82,4;4046.8333333333335;1390.1666666666667;2.0;1223.75;;1390.1666666666667;;;262.9166666666667;110.5;2047.0;17614.0;1936.5
2020;3521705;0;6602;7841;84,2;4232.333333333333;1458.0;2.0;1384.1666666666667;;1458.0;;;263.6666666666667;123.91666666666667;2047.0;17614.0;1923.0833333333333
2018;3521804;14;6105;7119;85,8;3305.4166666666665;1095.8333333333333;3.0;754.75;;1095.8333333333333;;;415.25;201.66666666666666;2394.0;26507.0;2192.3333333333335
2019;3521804;12;5844;7041;83;2759.0833333333335;897.75;3.3333333333333335;611.0833333333334;;897.75;;;400.5;206.41666666666666;2394.0;26507.0;2187.5833333333335
2020;3521804;11;5254;6283;83,6;2724.75;886.6666666666666;3.1666666666666665;565.25;;886.6666666666666;;;396.0;227.5;2394.0;26507.0;2166.5
2018;3521903;20;2609;3071;85;1199.4166666666667;361.8333333333333;4.0;327.1666666666667;;361.8333333333333;;;101.25;159.33333333333334;2299.0;14614.0;2139.6666666666665
2019;3521903;14;2781;3237;85,9;1320.4166666666667;402.25;4.0;400.1666666666667;;402.25;;;101.91666666666667;153.41666666666666;2299.0;14614.0;2145.5833333333335
2020;3521903;14;2910;3324;87,5;1504.4166666666667;454.5833333333333;4.0;452.5;;454.5833333333333;;;98.83333333333333;145.33333333333334;2299.0;14614.0;2153.6666666666665
2018;3522000;0;846;1098;77;347.0833333333333;93.16666666666667;4.0;78.5;;93.16666666666667;;;16.833333333333332;15.166666666666666;450.0;3654.0;434.8333333333333
2019;3522000;0;855;1078;79,3;340.9166666666667;94.41666666666667;4.0;88.41666666666667;;94.41666666666667;;;16.583333333333332;15.25;450.0;3654.0;434.75
2020;3522000;0;747;953;78,4;343.6666666666667;96.33333333333333;4.0;86.41666666666667;;96.33333333333333;;;15.083333333333334;14.916666666666666;450.0;3654.0;435.0833333333333
2018;3522109;220;37188;42237;88;26569.583333333332;9087.083333333334;2.0;9462.416666666666;;9087.083333333334;;;1601.6666666666667;2233.75;12251.0;98757.0;10017.25
2019;3522109;261;39788;45819;86,8;27074.166666666668;9462.916666666666;2.0;10548.583333333334;;9462.916666666666;;;1666.0833333333333;2298.5833333333335;12251.0;98757.0;9952.416666666666
2020;3522109;250;40061;45652;87,8;25663.75;8842.75;2.0;11598.916666666666;;8842.75;;;1675.25;2440.0833333333335;12251.0;98757.0;9810.916666666666
2018;3522158;0;1340;1442;92,9;1082.75;355.3333333333333;1.0;300.9166666666667;;355.3333333333333;;;30.083333333333332;24.333333333333332;410.0;3186.0;385.6666666666667
2019;3522158;0;1403;1511;92,9;1041.8333333333333;351.8333333333333;1.0;322.9166666666667;;351.8333333333333;;;31.083333333333332;23.25;410.0;3186.0;386.75
2020;3522158;0;1524;1682;90,6;1115.5833333333333;382.8333333333333;1.0;345.0833333333333;;382.8333333333333;;;33.5;25.416666666666668;410.0;3186.0;384.5833333333333
2018;3522208;68;31776;41347;76,9;15179.583333333334;4611.166666666667;4.0;2928.4166666666665;;4611.166666666667;;;2727.1666666666665;4239.833333333333;11458.0;169619.0;7218.166666666667
2019;3522208;84;33959;46103;73,7;15323.25;4819.666666666667;4.0;3799.1666666666665;;4819.666666666667;;;2672.0;4334.583333333333;11458.0;169619.0;7123.416666666667
2020;3522208;106;39399;51118;77,1;17781.666666666668;5854.416666666667;3.0;5426.166666666667;;5854.416666666667;;;2521.5;4204.583333333333;11458.0;169619.0;7253.416666666667
2018;3522307;154;30724;36342;84,5;16544.583333333332;4646.333333333333;4.0;3014.5;;4646.333333333333;;;2063.6666666666665;1171.4166666666667;15468.0;160150.0;14296.583333333334
2019;3522307;247;31749;38160;83,2;15648.333333333334;4509.75;4.0;3287.4166666666665;;4509.75;;;2123.3333333333335;1158.75;15468.0;160150.0;14309.25
2020;3522307;288;33978;40238;84,4;16966.416666666668;4940.25;4.0;3759.9166666666665;;4940.25;;;2142.8333333333335;1180.0833333333333;15468.0;160150.0;14287.916666666666
2018;3522406;97;23541;28346;83;12847.833333333334;4218.666666666667;3.0;3100.1666666666665;;4218.666666666667;;;1309.25;935.75;8309.0;91693.0;7373.25
2019;3522406;89;23067;27771;83,1;11955.5;4027.8333333333335;3.0;3250.4166666666665;;4027.8333333333335;;;1349.6666666666667;977.6666666666666;8309.0;91693.0;7331.333333333333
2020;3522406;83;21663;25708;84,3;13040.25;4416.833333333333;3.0;3422.9166666666665;;4416.833333333333;;;1404.1666666666667;1054.1666666666667;8309.0;91693.0;7254.833333333333
2018;3522505;75;53849;60986;88,3;34669.083333333336;10552.5;3.0;8332.666666666666;;10552.5;;;1347.9166666666667;1256.9166666666667;14239.0;237714.0;12982.083333333334
2019;3522505;113;56944;66035;86,2;34276.5;10741.25;3.0;9931.5;;10741.25;;;1342.25;1304.9166666666667;14239.0;237714.0;12934.083333333334
2020;3522505;103;53547;61318;87,3;37242.0;11665.666666666666;3.0;10752.916666666666;;11665.666666666666;;;1323.8333333333333;1447.5833333333333;14239.0;237714.0;12791.416666666666
2018;3522604;83;9316;12329;75,6;5089.75;1709.3333333333333;4.0;1919.5833333333333;;1709.3333333333333;;;580.5833333333334;486.6666666666667;9064.0;71500.0;8577.333333333334
2019;3522604;93;9165;12451;73,6;4878.333333333333;1742.5;4.0;1837.5;;1742.5;;;533.0;476.0;9064.0;71500.0;8588.0
2020;3522604;90;8525;11615;73,4;4997.333333333333;1795.25;4.0;1811.5833333333333;;1795.25;;;509.1666666666667;472.0;9064.0;71500.0;8592.0
2018;3522653;1;2416;2605;92,7;1700.0833333333333;535.0833333333334;1.0;541.75;;535.0833333333334;;;26.083333333333332;33.583333333333336;393.0;4180.0;359.4166666666667
2019;3522653;1;2380;2551;93,3;1662.5;543.25;1.0;580.3333333333334;;543.25;;;25.75;32.75;393.0;4180.0;360.25
2020;3522653;1;2348;2502;93,8;1661.6666666666667;551.5833333333334;1.0;601.9166666666666;;551.5833333333334;;;27.166666666666668;29.0;393.0;4180.0;364.0
2018;3522703;4;3618;4462;81,1;1850.75;531.25;4.0;339.0;;531.25;;;238.75;175.75;5312.0;41548.0;5136.25
2019;3522703;8;3505;4403;79,6;1669.6666666666667;484.3333333333333;4.0;354.5;;484.3333333333333;;;246.33333333333334;169.33333333333334;5312.0;41548.0;5142.666666666667
2020;3522703;11;3371;4178;80,7;1797.9166666666667;533.25;4.0;368.1666666666667;;533.25;;;228.91666666666666;168.41666666666666;5312.0;41548.0;5143.583333333333
2018;3522802;2;5249;6041;86,9;3340.5;1099.0;2.0;944.6666666666666;;1099.0;;;257.0833333333333;152.41666666666666;1854.0;14688.0;1701.5833333333333
2019;3522802;4;5282;6200;85,2;3353.0;1134.8333333333333;2.0;1013.0833333333334;;1134.8333333333333;;;270.75;155.66666666666666;1854.0;14688.0;1698.3333333333333
2020;3522802;4;5197;6073;85,6;3448.8333333333335;1183.9166666666667;2.0;1078.3333333333333;;1183.9166666666667;;;277.4166666666667;171.16666666666666;1854.0;14688.0;1682.8333333333333
2018;3522901;2;2755;3111;88,6;1522.5833333333333;472.0833333333333;3.3333333333333335;411.6666666666667;;472.0833333333333;;;110.58333333333333;64.41666666666667;1383.0;13779.0;1318.5833333333333
2019;3522901;4;2908;3396;85,6;1523.0833333333333;490.5;3.1666666666666665;439.5;;490.5;;;106.66666666666667;67.16666666666667;1383.0;13779.0;1315.8333333333333
2020;3522901;3;2735;3157;86,6;1469.9166666666667;471.4166666666667;3.25;487.0833333333333;;471.4166666666667;;;102.08333333333333;70.33333333333333;1383.0;13779.0;1312.6666666666667
2018;3523008;0;1988;2583;77;981.8333333333334;322.4166666666667;2.75;301.9166666666667;;322.4166666666667;;;75.25;25.0;563.0;4916.0;538.0
2019;3523008;0;1759;2457;71,6;993.3333333333334;324.5;2.8333333333333335;307.5;;324.5;;;70.83333333333333;23.916666666666668;563.0;4916.0;539.0833333333334
2020;3523008;0;1710;2295;74,5;970.5833333333334;311.25;3.0;310.0;;311.25;;;66.0;28.333333333333332;563.0;4916.0;534.6666666666666
2018;3523107;120;94962;114420;83;56729.333333333336;17882.25;3.0;13616.583333333334;;17882.25;;;2812.5;2977.5833333333335;22792.0;370589.0;19814.416666666668
2019;3523107;167;98627;122130;80,8;53324.5;16998.083333333332;3.0;13727.583333333334;;16998.083333333332;;;2839.9166666666665;3188.5;22792.0;370589.0;19603.5
2020;3523107;182;94197;113780;82,8;56829.0;17850.916666666668;3.0;13941.916666666666;;17850.916666666668;;;2824.1666666666665;3552.3333333333335;22792.0;370589.0;19239.666666666668
2018;3523206;26;13598;16307;83,4;7896.916666666667;2643.0833333333335;3.0;2062.4166666666665;;2643.0833333333335;;;503.0833333333333;458.4166666666667;5115.0;49018.0;4656.583333333333
2019;3523206;42;13719;16973;80,8;7765.166666666667;2703.5833333333335;3.0;2363.5833333333335;;2703.5833333333335;;;510.8333333333333;462.9166666666667;5115.0;49018.0;4652.083333333333
2020;3523206;47;13969;16842;82,9;8359.666666666666;2934.0;3.0;2591.5;;2934.0;;;539.0;492.75;5115.0;49018.0;4622.25
2018;3523305;3;5007;5669;88,3;3046.1666666666665;879.1666666666666;3.0;677.6666666666666;;879.1666666666666;;;244.25;280.5833333333333;1701.0;17274.0;1420.4166666666667
2019;3523305;2;5039;5866;85,9;2993.1666666666665;896.0833333333334;3.0;774.1666666666666;;896.0833333333334;;;252.58333333333334;267.1666666666667;1701.0;17274.0;1433.8333333333333
2020;3523305;2;4952;5683;87,1;3242.0;1007.75;3.0;858.6666666666666;;1007.75;;;258.3333333333333;273.0833333333333;1701.0;17274.0;1427.9166666666667
2018;3523404;57;10786;13195;81,7;5464.166666666667;1668.1666666666667;4.0;1270.6666666666667;;1668.1666666666667;;;682.25;713.5;11524.0;117916.0;10810.5
2019;3523404;67;11542;14529;79,4;5336.666666666667;1742.9166666666667;4.0;1700.9166666666667;;1742.9166666666667;;;652.5833333333334;708.5833333333334;11524.0;117916.0;10815.416666666666
2020;3523404;73;12462;15355;81,2;6214.166666666667;2056.3333333333335;4.0;2054.25;;2056.3333333333335;;;614.3333333333334;733.0833333333334;11524.0;117916.0;10790.916666666666
2018;3523503;9;4868;5706;85,3;2531.4166666666665;769.3333333333334;3.0;680.5833333333334;;769.3333333333334;;;208.33333333333334;123.41666666666667;1602.0;20550.0;1478.5833333333333
2019;3523503;12;5095;6203;82,1;2603.25;858.1666666666666;3.0;857.0;;858.1666666666666;;;204.25;129.58333333333334;1602.0;20550.0;1472.4166666666667
2020;3523503;12;4798;5851;82;2677.5833333333335;876.5;3.0;898.6666666666666;;876.5;;;203.58333333333334;137.58333333333334;1602.0;20550.0;1464.4166666666667
2018;3523602;7;2792;3058;91,3;2039.8333333333333;669.0;3.0;657.25;;669.0;;;97.16666666666667;134.25;1451.0;17162.0;1316.75
2019;3523602;8;2959;3351;88,3;2093.9166666666665;717.5833333333334;3.0;754.5833333333334;;717.5833333333334;;;95.75;124.16666666666667;1451.0;17162.0;1326.8333333333333
2020;3523602;8;2808;3195;87,9;1896.75;636.6666666666666;3.0;759.5833333333334;;636.6666666666666;;;98.66666666666667;120.83333333333333;1451.0;17162.0;1330.1666666666667
2018;3523701;0;2752;2993;91,9;1993.8333333333333;605.5833333333334;1.5833333333333333;623.0833333333334;;605.5833333333334;;;68.75;32.833333333333336;712.0;6279.0;679.1666666666666
2019;3523701;0;2779;3051;91,1;2032.0;654.25;1.0;690.5;;654.25;;;70.08333333333333;35.833333333333336;712.0;6279.0;676.1666666666666
2020;3523701;0;2751;2984;92,2;1933.8333333333333;620.3333333333334;1.1666666666666667;734.25;;620.3333333333334;;;68.75;35.916666666666664;712.0;6279.0;676.0833333333334
2018;3523800;1;1941;2280;85,1;1017.8333333333334;306.5;3.0;201.41666666666666;;306.5;;;73.5;47.25;882.0;7609.0;834.75
2019;3523800;3;1850;2249;82,3;912.4166666666666;288.5;3.0;206.66666666666666;;288.5;;;73.08333333333333;43.416666666666664;882.0;7609.0;838.5833333333334
2020;3523800;3;1827;2199;83,1;920.25;290.0;3.0833333333333335;218.0;;290.0;;;73.83333333333333;41.083333333333336;882.0;7609.0;840.9166666666666
2018;3523909;272;29706;38396;77,4;17535.5;6037.583333333333;3.0833333333333335;5782.916666666667;;6037.583333333333;;;1118.3333333333333;1341.4166666666667;16065.0;169772.0;14723.583333333334
2019;3523909;394;28907;38424;75,2;16029.583333333334;5570.25;3.5833333333333335;5615.083333333333;;5570.25;;;1107.8333333333333;1358.6666666666667;16065.0;169772.0;14706.333333333334
2020;3523909;381;26468;34599;76,5;16009.666666666666;5577.25;3.25;5492.583333333333;;5577.25;;;1049.5;1405.0;16065.0;169772.0;14660.0
2018;3524006;17;8374;9348;89,6;5273.916666666667;1726.0;4.0;1526.5833333333333;;1726.0;;;205.91666666666666;272.0833333333333;4145.0;59159.0;3872.9166666666665
2019;3524006;18;8455;9724;86,9;5089.75;1697.9166666666667;4.0;1699.25;;1697.9166666666667;;;215.08333333333334;273.4166666666667;4145.0;59159.0;3871.5833333333335
2020;3524006;18;8093;9289;87,1;5300.75;1713.25;4.0;1442.0833333333333;;1713.25;;;216.16666666666666;277.8333333333333;4145.0;59159.0;3867.1666666666665
2018;3524105;22;6715;7910;84,9;4360.75;1423.5833333333333;3.6666666666666665;1291.75;;1423.5833333333333;;;557.0;221.08333333333334;5097.0;40246.0;4875.916666666667
2019;3524105;27;6833;8236;83;4070.8333333333335;1366.25;3.9166666666666665;1384.25;;1366.25;;;594.5833333333334;238.83333333333334;5097.0;40246.0;4858.166666666667
2020;3524105;28;6885;8218;83,8;3988.5;1344.3333333333333;4.0;1475.9166666666667;;1344.3333333333333;;;598.9166666666666;257.4166666666667;5097.0;40246.0;4839.583333333333
2018;3524204;0;1692;2118;79,9;836.5;286.8333333333333;3.0;221.08333333333334;;286.8333333333333;;;67.91666666666667;37.0;786.0;6677.0;749.0
2019;3524204;0;1624;2043;79,5;734.4166666666666;254.25;3.1666666666666665;203.5;;254.25;;;70.5;35.0;786.0;6677.0;751.0
2020;3524204;0;1570;1911;82,2;651.0833333333334;221.25;4.0;216.25;;221.25;;;67.16666666666667;30.583333333333332;786.0;6677.0;755.4166666666666
2018;3524303;76;14793;18269;81;8923.75;2839.5;3.0;1876.6666666666667;;2839.5;;;789.75;979.0;9184.0;74221.0;8205.0
2019;3524303;94;15053;19272;78,1;8198.5;2710.5833333333335;3.25;2122.1666666666665;;2710.5833333333335;;;799.6666666666666;956.5833333333334;9184.0;74221.0;8227.416666666666
2020;3524303;126;15543;19625;79,2;7994.333333333333;2695.5833333333335;3.25;2517.4166666666665;;2695.5833333333335;;;793.5;943.0;9184.0;74221.0;8241.0
