ano;cod_ibge;pes_rf_ate_meio_sm;pes_insc_cadun;perc_rf_ate_meio_sm
2020;3513405;15011;17171;87,4
2020;3513504;24658;27813;88,7
2020;3513603;8766;9795;89,5
2020;3513702;4112;5528;74,4
2020;3513801;89230;114123;78,2
2020;3513850;442;854;51,8
2020;3513900;2442;3210;76,1
2020;3514007;2145;2480;86,5
2020;3514106;5544;7020;79
2020;3514205;656;992;66,1
2020;3514304;2139;2476;86,4
2020;3514403;6229;8587;72,5
2020;3514502;3356;4448;75,4
2020;3514601;1847;2150;85,9
2020;3514700;2536;2986;84,9
2020;3514809;6285;7209;87,2
2020;3514908;4985;5515;90,4
2020;3514924;785;920;85,3
2020;3514957;354;434;81,6
2020;3515004;75474;90887;83
2020;3515103;24984;31000;80,6
2020;3515129;988;1271;77,7
2020;3515152;5128;7009;73,2
2020;3515186;4187;5666;73,9
2020;3515194;1366;1896;72
2020;3515202;1617;3168;51
2020;3515301;603;903;66,8
2020;3515350;3599;4481;80,3
2020;3515400;4696;6208;75,6
2020;3515509;12982;17273;75,2
2020;3515608;1035;1234;83,9
2020;3515657;556;639;87
2020;3515707;45108;55362;81,5
2020;3515806;399;599;66,6
2020;3515905;743;1177;63,1
2020;3516002;2885;3509;82,2
2020;3516101;1318;1828;72,1
2020;3516200;47177;58168;81,1
2020;3516309;62950;72741;86,5
2020;3516408;38453;45476;84,6
2020;3516507;544;946;57,5
2020;3516606;1424;2029;70,2
2020;3516705;10889;15351;70,9
2020;3516804;822;1158;71
2020;3516853;972;1112;87,4
2020;3516903;1721;2691;64
2020;3517000;2560;3154;81,2
2020;3517109;1581;1984;79,7
2020;3517208;2623;3450;76
2020;3517307;2187;2429;90
2020;3517406;7092;8524;83,2
2020;3517505;2402;3281;73,2
2020;3517604;7252;9006;80,5
2020;3517703;4368;5004;87,3
2020;3517802;2098;2952;71,1
2020;3517901;2728;3109;87,7
2020;3518008;688;1201;57,3
2020;3518107;2390;2675;89,3
2020;3518206;5577;7164;77,8
2020;3518305;10006;11813;84,7
2020;3518404;18779;22832;82,2
2020;3518503;3085;4106;75,1
2020;3518602;6373;7556;84,3
2020;3518701;48246;58452;82,5
2020;3518800;273467;330959;82,6
2020;3518859;2068;2400;86,2
2020;3518909;1595;2132;74,8
2020;3519006;2503;2888;86,7
2020;3519055;863;1104;78,2
2020;3519071;44988;53301;84,4
2020;3519105;3059;4165;73,4
2020;3519204;1814;2216;81,9
2020;3519253;1952;2337;83,5
2020;3519303;8183;8814;92,8
2020;3519402;2179;2725;80
2020;3519501;3120;3761;83
2020;3519600;9880;12405;79,6
2020;3519709;17722;20416;86,8
2020;3519808;1643;2216;74,1
2020;3519907;2787;3394;82,1
2020;3520004;6565;7347;89,4
2020;3520103;5160;5917;87,2
2020;3520202;3099;3625;85,5
2020;3520301;12612;14833;85
2020;3520400;5637;7487;75,3
2020;3520426;5396;6981;77,3
2020;3520442;3648;5326;68,5
2020;3520509;23838;32409;73,6
2020;3520608;1470;1806;81,4
2020;3520707;1396;1839;75,9
2020;3520806;748;1168;64
2020;3520905;3720;4249;87,6
2020;3521002;8089;9327;86,7
2020;3521101;1361;1663;81,8
2020;3521150;1171;1311;89,3
2020;3521200;2253;2582;87,3
2020;3521309;3900;5545;70,3
2020;3521408;2418;3074;78,7
2020;3521507;1946;2277;85,5
2020;3521606;1977;2416;81,8
2020;3521705;6602;7841;84,2
2020;3521804;5254;6283;83,6
2020;3521903;2910;3324;87,5
2020;3522000;747;953;78,4
2020;3522109;40061;45652;87,8
2020;3522158;1524;1682;90,6
2020;3522208;39399;51118;77,1
2020;3522307;33978;40238;84,4
2020;3522406;21663;25708;84,3
2020;3522505;53547;61318;87,3
2020;3522604;8525;11615;73,4
2020;3522653;2348;2502;93,8
2020;3522703;3371;4178;80,7
2020;3522802;5197;6073;85,6
2020;3522901;2735;3157;86,6
2020;3523008;1710;2295;74,5
2020;3523107;94197;113780;82,8
2020;3523206;13969;16842;82,9
2020;3523305;4952;5683;87,1
2020;3523404;12462;15355;81,2
2020;3523503;4798;5851;82
2020;3523602;2808;3195;87,9
2020;3523701;2751;2984;92,2
2020;3523800;1827;2199;83,1
2020;3523909;26468;34599;76,5
2020;3524006;8093;9289;87,1
2020;3524105;6885;8218;83,8
2020;3524204;1570;1911;82,2
2020;3524303;15543;19625;79,2
2020;3524402;38413;47208;81,4
2020;3524501;1116;1737;64,2
2020;3524600;6313;7973;79,2
2020;3524709;6894;8212;84
2020;3524808;6805;9171;74,2
2020;3524907;1823;2086;87,4
2020;3525003;19016;25286;75,2
2020;3525102;8291;10017;82,8
2020;3525201;6226;7345;84,8
2020;3525300;19768;26432;74,8
2020;3525409;1315;1677;78,4
2020;3525508;2137;2740;78
2020;3525607;1275;1543;82,6
2020;3525706;4589;6540;70,2
2020;3525805;1479;1675;88,3
2020;3525854;681;832;81,9
2020;3525904;25649;33160;77,3
2020;3526001;4311;5066;85,1
2020;3526100;6490;7707;84,2
2020;3526209;12053;13981;86,2
2020;3526308;1707;2017;84,6
2020;3526407;5940;7408;80,2
2020;3526506;1233;1626;75,8
2020;3526605;2717;3083;88,1
2020;3526704;18559;24954;74,4
2020;3526803;7381;9755;75,7
2020;3526902;56591;66797;84,7
2020;3527009;1200;1397;85,9
2020;3527108;10278;13024;78,9
2020;3527207;17321;20598;84,1
2020;3527256;925;1368;67,6
2020;3527306;13408;14611;91,8
2020;3527405;4467;5312;84,1
2020;3527504;734;1038;70,7
2020;3527603;3664;4369;83,9
2020;3527702;1772;2303;76,9
2020;3527801;1346;1669;80,6
2020;3527900;921;1200;76,8
2020;3528007;2869;3778;75,9
2020;3528106;1947;2677;72,7
2020;3528205;1068;1294;82,5
2020;3528304;778;1439;54,1
2020;3528403;9790;11128;88
2020;3528502;20106;25515;78,8
2020;3528601;2280;2757;82,7
2020;3528700;1574;2103;74,8
2020;3528809;3103;3985;77,9
2020;3528858;674;808;83,4
2020;3528908;1128;1646;68,5
2020;3529005;33553;45540;73,7
2020;3529104;706;1130;62,5
2020;3529203;5363;6584;81,5
2020;3529302;12105;14965;80,9
2020;3529401;44648;57016;78,3
2020;3529500;995;1378;72,2
2020;3529609;1220;1889;64,6
2020;3529658;449;618;72,7
2020;3529708;5701;6830;83,5
2020;3529807;3130;3532;88,6
2020;3529906;9713;11197;86,7
2020;3530003;797;1284;62,1
2020;3530102;4641;6280;73,9
2020;3530201;6025;8966;67,2
2020;3530300;8387;10803;77,6
2020;3530409;1145;1438;79,6
2020;3530508;11318;14457;78,3
2020;3530607;106214;119418;88,9
2020;3530706;20453;25853;79,1
2020;3530805;8104;10842;74,7
2020;3530904;1433;1709;83,9
2020;3531001;423;772;54,8
2020;3531100;17261;19362;89,1
2020;3531209;771;935;82,5
2020;3531308;4024;5666;71
2020;3531407;5306;6569;80,8
2020;3531506;3064;3826;80,1
2020;3531605;1276;1556;82
2020;3531704;1185;1373;86,3
2020;3531803;20019;23201;86,3
2020;3531902;7433;8822;84,3
2020;3532009;2957;4678;63,2
2020;3532058;983;1090;90,2
2020;3532108;1518;2032;74,7
2020;3532157;885;1033;85,7
2020;3532207;1356;1893;71,6
2020;3532306;1977;2274;86,9
2020;3532405;5492;6183;88,8
2020;3532504;2054;2874;71,5
2020;3532603;1805;2674;67,5
2020;3532702;1527;1717;88,9
2020;3532801;1388;1743;79,6
2020;3532827;4400;4920;89,4
2020;3532843;477;777;61,4
2020;3532868;308;423;72,8
2020;3532900;2715;3846;70,6
2020;3533007;4107;5166;79,5
2020;3533106;741;943;78,6
2020;3533205;1413;1547;91,3
2020;3533254;1435;1871;76,7
2020;3533304;1029;1331;77,3
2020;3533403;5753;7358;78,2
2020;3533502;6630;8759;75,7
2020;3533601;1502;1784;84,2
2020;3533700;1437;1582;90,8
2020;3533809;721;821;87,8
2020;3533908;12558;15192;82,7
2020;3534005;961;1182;81,3
2020;3534104;1133;1373;82,5
2020;3534203;656;986;66,5
2020;3534302;4991;5932;84,1
2020;3534401;135836;169461;80,2
2020;3534500;693;896;77,3
2020;3534609;6794;8503;79,9
2020;3534708;15665;19711;79,5
2020;3534757;2902;3828;75,8
2020;3534807;3647;4197;86,9
2020;3534906;2120;2821;75,2
2020;3535002;2032;2445;83,1
2020;3535101;1689;2175;77,7
2020;3535200;1973;2667;74
2020;3535309;5238;6184;84,7
2020;3535408;4831;5438;88,8
2020;3535507;12723;14505;87,7
2020;3535606;5101;6023;84,7
2020;3535705;1245;1494;83,3
2020;3535804;4293;5267;81,5
2020;3535903;1327;1754;75,7
2020;3536000;3413;4139;82,5
2020;3536109;1348;1683;80,1
2020;3536208;5529;6876;80,4
2020;3536257;918;1206;76,1
2020;3536307;3445;3932;87,6
2020;3536406;3093;3520;87,9
2020;3536505;15854;19332;82
2020;3536570;808;994;81,3
2020;3536604;2107;2663;79,1
2020;3536703;9017;10871;82,9
2020;3536802;1487;1740;85,5
2020;3536901;547;1017;53,8
2020;3537008;4634;5235;88,5
2020;3537107;7865;11655;67,5
2020;3537156;761;1078;70,6
2020;3537206;4446;5114;86,9
2020;3537305;9288;11171;83,1
2020;3537404;4074;5136;79,3
2020;3537503;1981;2473;80,1
2020;3537602;24366;28431;85,7
2020;3537701;1405;2183;64,4
2020;3537800;12006;13987;85,8
2020;3537909;6209;7776;79,8
2020;3538006;39701;46228;85,9
2020;3538105;2141;2990;71,6
2020;3538204;3482;4528;76,9
2020;3538303;1277;1550;82,4
2020;3538501;3657;4394;83,2
2020;3538600;5942;7012;84,7
2020;3538709;58164;74875;77,7
2020;3538808;7203;8463;85,1
2020;3538907;4497;5644;79,7
2020;3539004;1610;2022;79,6
2020;3539103;5731;6373;89,9
2020;3539202;3953;5029;78,6
2020;3539301;8506;11143;76,3
2020;3539400;2225;2887;77,1
2020;3539509;7111;8487;83,8
2020;3539608;1367;1800;75,9
2020;3539707;1270;1511;84,1
2020;3539806;34193;40553;84,3
2020;3539905;1527;2212;69
2020;3540002;3708;5697;65,1
2020;3540101;723;892;81,1
2020;3540200;7693;9286;82,8
2020;3540259;1490;1972;75,6
2020;3540309;726;1112;65,3
2020;3540408;1358;1828;74,3
2020;3540507;2045;2555;80
2020;3540606;6924;9005;76,9
2020;3540705;6852;9190;74,6
2020;3540754;6383;7417;86,1
2020;3540804;2701;3634;74,3
2020;3540853;759;882;86,1
2020;3540903;4017;4510;89,1
2020;3541000;40130;50697;79,2
2020;3541059;2736;3562;76,8
2020;3541109;988;1246;79,3
2020;3541208;2587;3534;73,2
2020;3541307;10250;13750;74,5
2020;3541406;34374;45848;75
2020;3541505;5649;6774;83,4
2020;3541604;6466;7918;81,7
2020;3541653;1628;1969;82,7
2020;3541703;4419;4969;88,9
2020;3541802;793;1027;77,2
2020;3541901;3128;4017;77,9
2020;3542008;1774;2074;85,5
2020;3542107;1773;2054;86,3
2020;3542206;6653;8189;81,2
2020;3542305;1633;1816;89,9
2020;3542404;3412;4559;74,8
2020;3542503;927;1243;74,6
2020;3542602;17553;20993;83,6
2020;3542701;2560;2936;87,2
2020;3542800;1778;1951;91,1
2020;3542909;2546;2843;89,6
2020;3543006;9164;10186;90
2020;3543105;1802;2096;86
2020;3543204;1790;2379;75,2
2020;3543238;805;1074;75
2020;3543253;3269;4367;74,9
2020;3543303;17091;23350;73,2
2020;3543402;61171;79774;76,7
2020;3543501;2580;2983;86,5
2020;3543600;1103;1510;73
2020;3543709;2467;2792;88,4
2020;3543808;1471;1795;81,9
2020;3543907;23671;31900;74,2
2020;3544004;3907;4788;81,6
2020;3544103;12589;15468;81,4
2020;3544202;3040;3750;81,1
2020;3544251;4973;6340;78,4
2020;3544301;3363;3894;86,4
2020;3544400;1061;1444;73,5
2020;3544509;717;1075;66,7
2020;3544608;1588;2089;76
2020;3544707;853;1161;73,5
2020;3544806;2006;2676;75
2020;3544905;1867;2366;78,9
2020;3545001;5137;5757;89,2
2020;3545100;1657;1935;85,6
2020;3545159;766;955;80,2
2020;3545209;14005;18450;75,9
2020;3545308;9835;11816;83,2
2020;3545407;2760;3413;80,9
2020;3545506;1169;1395;83,8
2020;3545605;3364;5445;61,8
2020;3545704;1359;2996;45,4
2020;3545803;15733;21367;73,6
2020;3546009;4046;4841;83,6
2020;3546108;724;1110;65,2
2020;3546207;886;1228;72,1
2020;3546256;498;759;65,6
2020;3546306;5115;5973;85,6
2020;3546405;7295;9039;80,7
2020;3546504;1960;2254;87
2020;3546603;5364;8284;64,8
2020;3546702;2166;2865;75,6
2020;3546801;11249;13431;83,8
2020;3546900;1195;1501;79,6
2020;3547007;1882;2383;79
2020;3547106;979;1256;77,9
2020;3547205;341;639;53,4
2020;3547304;21800;26324;82,8
2020;3547403;418;820;51
2020;3547502;4798;6479;74,1
2020;3547601;4256;5504;77,3
2020;3547650;429;890;48,2
2020;3547700;4687;5776;81,1
2020;3547809;107367;133158;80,6
2020;3547908;2254;2635;85,5
2020;3548005;5540;6393;86,7
2020;3548054;2359;2968;79,5
2020;3548104;1263;1843;68,5
2020;3548203;2103;2632;79,9
2020;3548302;817;1116;73,2
2020;3548401;1522;2247;67,7
2020;3548500;41495;53096;78,2
2020;3548609;3313;4781;69,3
2020;3548708;117962;142473;82,8
2020;3548807;7645;13831;55,3
2020;3548906;32684;38851;84,1
2020;3549003;688;960;71,7
2020;3549102;10115;14212;71,2
2020;3549201;858;1365;62,9
2020;3549250;561;836;67,1
2020;3549300;638;859;74,3
2020;3549409;5250;6795;77,3
2020;3549508;3374;3795;88,9
2020;3549607;2087;2430;85,9
2020;3549706;9719;11278;86,2
2020;3549805;57552;76164;75,6
2020;3549904;133549;163910;81,5
2020;3549953;5348;6277;85,2
2020;3550001;3222;3796;84,9
2020;3550100;6806;9986;68,2
2020;3550209;8303;10009;83
2020;3550308;2519988;3252133;77,5
2020;3550407;6224;7111;87,5
2020;3550506;1850;2248;82,3
2020;3550605;12774;15925;80,2
2020;3550704;19429;22176;87,6
2020;3550803;1897;2543;74,6
2020;3550902;2733;3214;85
2020;3551009;47898;55308;86,6
2020;3551108;1803;2163;83,4
2020;3551207;1484;1779;83,4
2020;3551306;1093;1845;59,2
2020;3551405;3893;4328;89,9
2020;3551504;9193;10700;85,9
2020;3551603;4302;5328;80,7
2020;3551702;21802;25837;84,4
2020;3551801;6105;7533;81
2020;3551900;4138;4785;86,5
2020;3552007;2211;2419;91,4
2020;3552106;6400;7765;82,4
2020;3552205;95761;113961;84
2020;3552304;1785;2806;63,6
2020;3552403;48616;63784;76,2
2020;3552502;77774;96708;80,4
2020;3552551;1066;1642;64,9
2020;3552601;2830;3516;80,5
2020;3552700;2752;3321;82,9
2020;3552809;60035;77215;77,8
2020;3552908;1932;2296;84,1
2020;3553005;3046;3627;84
2020;3553104;2167;2574;84,2
2020;3553203;1115;1359;82
2020;3553302;5993;7170;83,6
2020;3553401;7682;8973;85,6
2020;3553500;2980;3631;82,1
2020;3553609;2536;2961;85,6
2020;3553658;604;897;67,3
2020;3553708;11353;13336;85,1
2020;3553807;6172;7531;82
2020;3553856;3328;3719;89,5
2020;3553906;1702;2211;77
2020;3553955;4040;5307;76,1
2020;3554003;21196;24951;85
2020;3554102;41738;59405;70,3
2020;3554201;1695;1907;88,9
2020;3554300;7575;9263;81,8
2020;3554409;1418;2073;68,4
2020;3554508;5406;7461;72,5
2020;3554607;864;1174;73,6
2020;3554656;917;1070;85,7
2020;3554706;1763;2661;66,3
2020;3554755;702;805;87,2
2020;3554805;9376;10469;89,6
2020;3554904;1570;2453;64
2020;3554953;1816;2219;81,8
2020;3555000;11270;16512;68,3
2020;3555109;2322;3179;73
2020;3555208;468;779;60,1
2020;3555307;400;903;44,3
2020;3555356;1129;1335;84,6
2020;3555406;23510;26332;89,3
2020;3555505;1513;1713;88,3
2020;3555604;1841;2783;66,2
2020;3555703;412;678;60,8
2020;3555802;2110;2849;74,1
2020;3555901;365;425;85,9
2020;3556008;2724;3569;76,3
2020;3556107;3191;4234;75,4
2020;3556206;9805;12189;80,4
2020;3556305;4908;6200;79,2
2020;3556354;1998;2479;80,6
2020;3556404;6056;8094;74,8
2020;3556453;9512;11506;82,7
2020;3556503;13867;16571;83,7
2020;3556602;2614;3330;78,5
2020;3556701;6690;9478;70,6
2020;3556800;3685;7193;51,2
2020;3556909;1696;2287;74,2
2020;3556958;459;672;68,3
2020;3557006;17253;20361;84,7
2020;3557105;14830;20422;72,6
2020;3557154;721;1207;59,7
2020;3557204;3466;4012;86,4
2020;3557303;2102;2415;87
2019;3500105;3050;5465;55,8
2019;3500204;1106;1757;62,9
2019;3500303;8513;10436;81,6
2019;3500402;1337;1999;66,9
2019;3500501;2185;2957;73,9
2019;3500550;2024;2417;83,7
2019;3500600;215;279;77,1
2019;3500709;6632;9268;71,6
2019;3500758;1395;1730;80,6
2019;3500808;1229;1722;71,4
2019;3500907;994;1496;66,4
2019;3501004;4444;5801;76,6
2019;3501103;942;1238;76,1
2019;3501152;3198;3763;85
2019;3501202;886;1494;59,3
2019;3501301;6900;8209;84,1
2019;3501400;1583;2158;73,4
2019;3501509;1312;1502;87,4
2019;3501608;20301;27679;73,3
2019;3501707;4823;5850;82,4
2019;3501806;1499;2573;58,3
2019;3501905;6149;8185;75,1
2019;3502002;1015;1188;85,4
2019;3502101;9796;12744;76,9
2019;3502200;5816;7840;74,2
2019;3502309;2318;2590;89,5
2019;3502408;1333;1957;68,1
2019;3502507;5848;6983;83,7
2019;3502606;1362;1903;71,6
2019;3502705;10359;12348;83,9
2019;3502754;5582;6472;86,2
2019;3502804;28585;42183;67,8
2019;3502903;6374;8604;74,1
2019;3503000;1410;1784;79
2019;3503109;1914;2445;78,3
2019;3503158;1072;1438;74,5
2019;3503208;30055;37185;80,8
2019;3503307;26111;34759;75,1
2019;3503356;845;1027;82,3
2019;3503406;2045;2953;69,3
2019;3503505;1756;1957;89,7
2019;3503604;2639;3230;81,7
2019;3503703;1174;1539;76,3
2019;3503802;8781;11833;74,2
2019;3503901;22113;26193;84,4
2019;3503950;667;1102;60,5
2019;3504008;15460;19965;77,4
2019;3504107;20914;26638;78,5
2019;3504206;1426;1880;75,9
2019;3504305;1519;1749;86,8
2019;3504404;4151;4746;87,5
2019;3504503;15762;18619;84,7
2019;3504602;2539;4392;57,8
2019;3504701;558;683;81,7
2019;3504800;1721;2431;70,8
2019;3504909;4002;4990;80,2
2019;3505005;1466;1817;80,7
2019;3505104;2315;2928;79,1
2019;3505203;5446;6492;83,9
2019;3505302;5317;6850;77,6
2019;3505351;3559;3866;92,1
2019;3505401;3672;4469;82,2
2019;3505500;16397;21030;78
2019;3505609;9499;11112;85,5
2019;3505708;57304;67479;84,9
2019;3505807;3249;5354;60,7
2019;3505906;10039;13251;75,8
2019;3506003;58957;85736;68,8
2019;3506102;14200;18244;77,8
2019;3506201;737;1000;73,7
2019;3506300;3062;3818;80,2
2019;3506359;17317;20795;83,3
2019;3506409;1470;2540;57,9
2019;3506508;15756;21357;73,8
2019;3506607;10135;12118;83,6
2019;3506706;4373;4923;88,8
2019;3506805;2234;3019;74
2019;3506904;2644;3296;80,2
2019;3507001;9640;12170;79,2
2019;3507100;6752;7635;88,4
2019;3507159;2074;2397;86,5
2019;3507209;332;424;78,3
2019;3507308;1421;1630;87,2
2019;3507407;3183;4370;72,8
2019;3507456;934;1428;65,4
2019;3507506;21404;26005;82,3
2019;3507605;26565;34248;77,6
2019;3507704;1724;2376;72,6
2019;3507753;1256;1625;77,3
2019;3507803;4046;4979;81,3
2019;3507902;3280;4557;72
2019;3508009;8703;9611;90,6
2019;3508108;5650;6512;86,8
2019;3508207;1382;2129;64,9
2019;3508306;1459;2353;62
2019;3508405;7153;8873;80,6
2019;3508504;15684;18815;83,4
2019;3508603;8837;9574;92,3
2019;3508702;6300;7539;83,6
2019;3508801;3007;3625;83
2019;3508900;964;1398;69
2019;3509007;12742;18671;68,2
2019;3509106;1995;2232;89,4
2019;3509205;26078;29432;88,6
2019;3509254;9651;12155;79,4
2019;3509304;2843;3811;74,6
2019;3509403;5133;6024;85,2
2019;3509452;1906;2353;81
2019;3509502;178848;220077;81,3
2019;3509601;14279;17142;83,3
2019;3509700;8072;10139;79,6
2019;3509809;1463;1710;85,6
2019;3509908;4160;5011;83
2019;3509957;2213;2388;92,7
2019;3510005;5704;7284;78,3
2019;3510104;581;787;73,8
2019;3510153;1974;2331;84,7
2019;3510203;20456;24612;83,1
2019;3510302;6823;7943;85,9
2019;3510401;10973;12275;89,4
2019;3510500;33436;42699;78,3
2019;3510609;100229;121210;82,7
2019;3510708;2420;3681;65,7
2019;3510807;5743;6748;85,1
2019;3510906;745;942;79,1
2019;3511003;4829;6815;70,9
2019;3511102;11018;15220;72,4
2019;3511201;1522;1987;76,6
2019;3511300;1499;2903;51,6
2019;3511409;4354;5482;79,4
2019;3511508;4490;6244;71,9
2019;3511607;2761;3456;79,9
2019;3511706;3480;3831;90,8
2019;3511904;1950;2804;69,5
2019;3512001;3201;3854;83,1
2019;3512100;2504;3760;66,6
2019;3512209;8307;9171;90,6
2019;3512308;4002;4944;80,9
2019;3512407;3916;6049;64,7
2019;3512506;1915;2885;66,4
2019;3512605;1825;2325;78,5
2019;3512704;964;1090;88,4
2019;3512803;8250;10155;81,2
2019;3512902;2280;3005;75,9
2019;3513009;34083;45326;75,2
2019;3513108;6826;8256;82,7
2019;3513207;2089;2693;77,6
2019;3513306;967;1131;85,5
2019;3513405;15817;18259;86,6
2019;3513504;26044;29584;88
2019;3513603;9158;10264;89,2
2019;3513702;4345;5942;73,1
2019;3513801;88952;115630;76,9
2019;3513850;445;786;56,6
2019;3513900;2463;3365;73,2
2019;3514007;2190;2594;84,4
2019;3514106;5791;7425;78
2019;3514205;554;882;62,8
2019;3514304;2177;2571;84,7
2019;3514403;6187;8894;69,6
2019;3514502;3308;4579;72,2
2019;3514601;1793;2153;83,3
2019;3514700;2511;3032;82,8
2019;3514809;6470;7490;86,4
2019;3514908;4952;5539;89,4
2019;3514924;788;931;84,6
2019;3514957;393;510;77,1
2019;3515004;73528;91471;80,4
2019;3515103;25364;31998;79,3
2019;3515129;926;1288;71,9
2019;3515152;5022;7292;68,9
2019;3515186;4493;6180;72,7
2019;3515194;1349;2007;67,2
2019;3515202;1405;2937;47,8
2019;3515301;585;937;62,4
2019;3515350;3695;4723;78,2
2019;3515400;4233;5749;73,6
2019;3515509;12439;16967;73,3
2019;3515608;1070;1266;84,5
2019;3515657;486;567;85,7
2019;3515707;42752;54163;78,9
2019;3515806;435;661;65,8
2019;3515905;709;1146;61,9
2019;3516002;2866;3477;82,4
2019;3516101;1254;1808;69,4
2019;3516200;47616;58998;80,7
2019;3516309;58994;68950;85,6
2019;3516408;36118;43785;82,5
2019;3516507;525;1022;51,4
2019;3516606;1422;2164;65,7
2019;3516705;10986;15423;71,2
2019;3516804;827;1247;66,3
2019;3516853;1083;1247;86,8
2019;3516903;1742;2655;65,6
2019;3517000;2630;3346;78,6
2019;3517109;1549;2032;76,2
2019;3517208;2761;3718;74,3
2019;3517307;2092;2361;88,6
2019;3517406;7386;9008;82
2019;3517505;2507;3440;72,9
2019;3517604;7156;9215;77,7
2019;3517703;4615;5312;86,9
2019;3517802;2166;3388;63,9
2019;3517901;2764;3172;87,1
2019;3518008;669;1164;57,5
2019;3518107;2315;2662;87
2019;3518206;5476;7082;77,3
2019;3518305;10099;12119;83,3
2019;3518404;19361;23572;82,1
2019;3518503;3235;4518;71,6
2019;3518602;6894;8193;84,1
2019;3518701;50054;60372;82,9
2019;3518800;254859;313771;81,2
2019;3518859;2090;2457;85,1
2019;3518909;1520;2007;75,7
2019;3519006;2508;2907;86,3
2019;3519055;806;1106;72,9
2019;3519071;46610;56367;82,7
2019;3519105;2595;3526;73,6
2019;3519204;1753;2210;79,3
2019;3519253;1968;2375;82,9
2019;3519303;8401;9065;92,7
2019;3519402;2305;2869;80,3
2019;3519501;3036;3740;81,2
2019;3519600;10652;13482;79
2019;3519709;18072;20660;87,5
2019;3519808;1800;2480;72,6
2019;3519907;2677;3377;79,3
2019;3520004;6516;7340;88,8
2019;3520103;5126;5921;86,6
2019;3520202;3402;4046;84,1
2019;3520301;12554;14578;86,1
2019;3520400;5506;7627;72,2
2019;3520426;5605;7622;73,5
2019;3520442;3704;5630;65,8
2019;3520509;22334;31847;70,1
2019;3520608;1530;1936;79
2019;3520707;1318;1764;74,7
2019;3520806;776;1155;67,2
2019;3520905;3620;4242;85,3
2019;3521002;7530;8640;87,2
2019;3521101;1413;1721;82,1
2019;3521150;1228;1375;89,3
2019;3521200;2210;2589;85,4
2019;3521309;3679;5408;68
2019;3521408;2450;3340;73,4
2019;3521507;1882;2244;83,9
2019;3521606;2008;2445;82,1
2019;3521705;6645;8066;82,4
2019;3521804;5844;7041;83
2019;3521903;2781;3237;85,9
2019;3522000;855;1078;79,3
2019;3522109;39788;45819;86,8
2019;3522158;1403;1511;92,9
2019;3522208;33959;46103;73,7
2019;3522307;31749;38160;83,2
2019;3522406;23067;27771;83,1
2019;3522505;56944;66035;86,2
2019;3522604;9165;12451;73,6
2019;3522653;2380;2551;93,3
2019;3522703;3505;4403;79,6
2019;3522802;5282;6200;85,2
2019;3522901;2908;3396;85,6
2019;3523008;1759;2457;71,6
2019;3523107;98627;122130;80,8
2019;3523206;13719;16973;80,8
